"","bptf","cbfa2t3h","csf1r","dnmt3a","eif2b1","erg","ets1","ets2","etv6","fli1","gata1","gata2","gata3","gfi1","gfi1b","hhex","hoxa5","hoxa9","hoxb4","ikzf1","itga2b","kit","ldb1","lmo2","lyl1","mecom","meis1","mitf","mpl","myb","nfe2","nkx23","notch","pbx1","prdm16","procr","runx1","scl","sfpi1","sh2b3","smarcc1","tcf7","tet2","vwf"
"lmpp_029",-0.452793704999998,2.118079035,2.063387685,0.915452365,2.543785525,0.562093915000002,3.812367345,14.33854771,14.718250205,2.449094725,12.847368825,13.535930875,13.217904125,14.62068405,2.392171745,12.92443505,14.03689202,2.953276595,14.638774655,0.555322244999999,13.734283405,0.735479845,14.15837979,0.145658155,-0.877015804999999,2.146569765,-0.244802894999999,13.62845664,11.91385479,0.671244404999999,1.642073835,12.727203855,9.050900345,9.261792245,4.079283325,10.6322523855,7.204405035,14.708900125,0.665586475000001,14.690264245,1.024689825,13.013110955,13.93908965,13.028767495
"lmpp_031",-1.33314682,14.8791936,10.846834425,-0.0849448000000024,1.66559565,14.920723655,14.250761225,14.33854771,-0.0102709599999997,-1.79760045,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,5.00732992,14.03689202,0.361780839999998,14.638774655,0.0451980699999979,13.734283405,-0.565264770000002,14.15837979,-2.32879244,1.15101797,10.958766455,-1.90406105,13.62845664,11.91385479,4.37642367,0.63706827,0.562776249999999,4.3046527,2.61484332,14.138817785,10.6322523855,5.13635936,14.708900125,-1.30849781,5.18721399,3.60139152,13.013110955,0.754809089999998,13.028767495
"lmpp_032",-1.03635096,2.81005101,10.846834425,1.8797039,13.74808015,2.03124111,2.81642024,14.33854771,14.718250205,0.402644940000002,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,4.07212612,14.638774655,0.0148358000000002,13.734283405,-0.0461208699999993,14.15837979,0.844152360000002,2.27330868,2.77356474,0.846713440000002,2.45930377,11.91385479,2.58319396,1.32897503,1.46294097,15.288339,3.74479274,14.138817785,2.59756527,8.25537661,14.708900125,2.63609346,14.690264245,0.845478119999999,13.013110955,3.35521844,13.028767495
"lmpp_034",10.308041625,14.8791936,1.000026245,0.369985345,13.74808015,1.707363945,14.250761225,2.221927845,0.661446314999999,-0.280057915,12.847368825,13.535930875,0.605209554999998,2.307491375,12.377589445,0.227911984999999,14.03689202,1.955044605,14.638774655,1.322244195,13.734283405,-0.460484135000002,2.514315935,-0.921123365,-0.961179014999999,10.958766455,-0.946991785000002,13.62845664,1.141915225,1.159272345,0.352231735,0.977570964999998,6.259075225,14.969034275,14.138817785,1.956070095,8.986755615,0.636530135000001,2.745663305,14.690264245,-0.247405544999999,13.013110955,3.349962565,13.028767495
"lmpp_035",0.032291224999998,14.8791936,10.846834425,10.169183,1.961762275,0.463729624999999,3.823145265,14.33854771,3.091818835,-0.510246755000001,12.847368825,13.535930875,13.217904125,3.719913675,12.377589445,12.92443505,14.03689202,13.99600288,14.638774655,1.607807265,13.734283405,-0.144594725000001,14.15837979,7.258884015,1.123026335,10.958766455,0.141317864999998,13.62845664,11.91385479,3.349715635,1.375714995,1.805379195,6.389233605,4.868456315,14.138817785,10.6322523855,7.108947325,14.708900125,0.420618644999998,14.690264245,1.945008225,13.013110955,4.060919175,13.028767495
"lmpp_036",-1.498674635,2.484114255,10.846834425,0.820531285000001,2.259329235,1.238898865,4.543042635,14.33854771,0.758279195,-1.495368845,12.847368825,13.535930875,0.852485525000002,14.62068405,12.377589445,12.92443505,14.03689202,2.126669885,14.638774655,-0.500125824999998,13.734283405,-0.838413104999997,1.594001115,0.0374063050000011,-0.634547365,1.890926535,-1.783166805,13.62845664,11.91385479,0.462172265000003,-0.0475048849999986,0.778576075,5.974240985,14.969034275,14.138817785,10.6322523855,6.316356935,1.589047725,0.173351815,14.690264245,-0.630828444999999,13.013110955,3.154390585,13.028767495
"lmpp_037",-1.37782752,1.96875089,3.08407168,10.169183,13.74808015,-0.231676870000001,14.250761225,14.33854771,0.24361111,-1.1682718,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,12.92443505,0.38115007,0.132176250000001,14.638774655,-0.9365381,13.734283405,-1.11510454,1.10805973,-1.1854677,1.08415965,10.958766455,-1.04858478,13.62845664,-0.868517520000001,1.78651255,0.91090548,12.727203855,15.288339,2.45220736,14.138817785,10.6322523855,5.48668002,1.75920729,0.34621379,14.690264245,0.500165669999998,13.013110955,13.93908965,13.028767495
"lmpp_038",2.283189055,3.630551455,10.846834425,0.394870855000001,0.904005605000002,-0.983616654999999,3.735628135,2.504020875,1.246946115,-0.938006764999999,12.847368825,13.535930875,1.358238965,2.464842005,12.377589445,2.415562885,14.03689202,13.99600288,14.638774655,0.403026425,13.734283405,0.355571775000001,1.427989095,-0.669105334999998,1.007657485,2.420174065,-0.571763604999997,13.62845664,11.91385479,0.703810145000002,2.057231055,12.727203855,8.076838005,8.921616005,14.138817785,10.6322523855,8.101328165,0.898165355,1.114190155,14.690264245,-0.0138946349999998,13.013110955,3.366684125,13.028767495
"lmpp_039",2.69812007,3.20260958,2.88263915,0.465915080000002,2.93121768,1.60308096,3.80553392,2.49979009,1.01912605,-0.88004542,12.847368825,13.535930875,13.217904125,3.13573502,12.377589445,12.92443505,14.03689202,2.6478683,14.638774655,0.967485379999999,13.734283405,0.11792372,3.49514327,0.5231587,-0.20526203,3.20802234,0.460959859999999,13.62845664,11.91385479,1.42494065,1.68611413,0.638993720000002,7.50187209,3.28358078,14.138817785,10.6322523855,7.29480862,2.92724584,0.865551400000001,14.690264245,0.998847850000001,13.013110955,3.42820927,13.028767495
"lmpp_041",0.0831833799999977,3.38851795,1.78234178,0.373916899999998,1.10749716,2.98997335,3.5287478,14.33854771,1.57535742,-0.578334230000001,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,3.07917064,14.03689202,1.71585046,14.638774655,0.82858555,13.734283405,0.96240835,2.72774906,-0.159691949999999,0.893796469999998,3.47190188,1.09114535,2.95613899,1.40861425,1.37521497,2.15038012,12.727203855,7.74717949,3.38220948,14.138817785,10.6322523855,6.8801752,0.906938499999999,2.11773543,14.690264245,-0.158623800000001,13.013110955,5.02172133,13.028767495
"lmpp_042",1.31185799,3.93694982,10.846834425,2.18333748,1.55215264,0.233700580000001,2.35138726,14.33854771,2.587731,1.72659213,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,2.19391524,14.638774655,1.95978239,13.734283405,0.792203170000001,0.911151610000001,0.625961110000002,0.438703090000001,10.958766455,-0.20351638,13.62845664,11.91385479,1.44944367,1.15059779,2.46037979,7.17073412,14.969034275,14.138817785,10.6322523855,15.40638182,1.44466618,-0.0300448899999992,14.690264245,12.621614995,13.013110955,3.81905899,13.028767495
"lmpp_043",0.768306815000003,1.882707755,1.010474625,10.169183,13.74808015,0.587669865000002,2.513363275,14.33854771,2.727651685,1.018635305,12.847368825,4.979958085,13.217904125,14.62068405,3.358994145,12.92443505,14.03689202,2.469323555,14.638774655,-0.0320527649999995,13.734283405,0.626810745000004,1.795748045,13.36636679,1.621482965,10.958766455,-0.718926964999998,13.62845664,11.91385479,1.308662955,0.662521205000001,12.727203855,4.769942365,1.858795085,14.138817785,10.6322523855,4.805135685,14.708900125,-0.545739514999998,14.690264245,0.647918575000002,13.013110955,1.552379925,13.028767495
"lmpp_044",-0.990824525000001,2.059659405,10.846834425,-1.058039515,-0.0162974150000004,14.920723655,2.387346225,1.207632775,1.539263165,-2.076595185,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,-1.516946455,14.03689202,0.329879884999997,0.975662444999998,-1.572988005,13.734283405,-1.986397525,0.973116274999999,-1.897150125,-2.077628725,1.121256795,-0.954896715,13.62845664,0.459200305,-0.349825625000001,0.395138744999997,3.142905645,4.866081695,14.969034275,14.138817785,10.6322523855,7.002591405,14.708900125,-1.226851775,14.690264245,-1.396634065,13.013110955,0.655909094999998,13.028767495
"lmpp_045",5.991111275,3.152631595,10.846834425,-0.0250329950000001,0.725354364999998,-0.356620255000003,14.250761225,1.889591345,0.233822464999999,-1.632539225,12.847368825,2.290570725,0.781921304999997,0.581464734999997,12.377589445,12.92443505,14.03689202,3.317062185,14.638774655,0.981723134999999,13.734283405,-1.809317615,0.943689174999999,-1.199814895,-6.49050000021134e-05,10.958766455,-1.825963575,13.62845664,0.744421484999997,1.294794365,-0.064441415000001,1.040994105,15.288339,14.969034275,1.737970635,2.047107755,6.145205915,0.563388904999996,0.352947794999999,14.690264245,0.265369215,13.013110955,2.122589865,13.028767495
"lmpp_048",0.279488019999999,14.8791936,1.01858465,1.01101928,0.956283819999999,0.15937143,14.250761225,14.33854771,1.99571148,-0.984133609999999,12.847368825,13.535930875,13.217904125,1.60405244,12.377589445,0.530541100000001,14.03689202,2.87991351,3.75412925,0.489553610000002,13.734283405,-0.213674260000001,1.67207903,0.0067917599999987,2.41992396,10.958766455,-0.42070953,13.62845664,2.38110714,1.21805869,2.40158306,12.727203855,15.288339,3.57530321,14.138817785,10.6322523855,6.01285564,2.08325672,0.22954764,14.690264245,-0.696836699999999,13.013110955,13.93908965,13.028767495
"lmpp_049",1.208152595,1.601713585,10.846834425,0.118886454999998,1.567449165,0.713025284999997,14.250761225,2.410887535,0.768822394999997,-1.122688285,12.847368825,13.535930875,13.217904125,2.125664505,3.373581245,12.92443505,14.03689202,1.927408315,14.638774655,0.142902135,13.734283405,-0.692532395000001,1.594580845,-0.277120155000002,-0.562307095000001,1.020270455,-1.248133565,13.62845664,11.91385479,1.832722305,-0.620861715,1.551848685,15.288339,1.981287725,14.138817785,10.6322523855,6.977962395,14.708900125,0.171894054999999,14.690264245,0.0494062349999993,13.013110955,1.186716665,13.028767495
"lmpp_050",0.2955039,3.81428023,10.846834425,1.68913959,13.74808015,1.53075529,2.30117911,14.33854771,3.00353632,0.320977930000002,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,0.9387379,14.03689202,2.04820414,14.638774655,0.821228319999999,13.734283405,2.86074357,3.17834222,2.05953764,-0.236401229999998,10.958766455,-0.929034139999999,13.62845664,11.91385479,0.395300129999999,2.14873408,2.82037579,6.59372845,2.26045436,14.138817785,10.6322523855,7.00352096,14.708900125,0.640465040000002,14.690264245,0.618087639999999,13.013110955,13.93908965,13.028767495
"lmpp_051",-1.226975055,14.8791936,-0.226293845000001,-0.377219584999999,-0.345103405,0.643723304999998,2.459542445,14.33854771,0.126144534999998,-2.556173335,12.847368825,13.535930875,13.217904125,14.62068405,2.743100915,12.92443505,14.03689202,0.316365994999998,14.638774655,-1.119799385,13.734283405,-0.336768485,14.15837979,-1.416537405,-2.475365375,10.958766455,-2.732467125,13.62845664,11.91385479,-0.102121015000002,0.954635764999999,5.431291835,7.282737015,1.955109515,14.138817785,10.6322523855,6.459283785,14.708900125,-2.498492245,14.690264245,-0.753224984999999,13.013110955,2.154197215,13.028767495
"lmpp_052",0.316580065,2.131881855,10.846834425,1.940258305,1.285358265,-0.642318765000002,1.884079745,2.197668185,3.127653935,-1.260383945,12.847368825,13.535930875,13.217904125,0.935360435,1.944937085,12.92443505,14.03689202,13.99600288,14.638774655,-1.345736585,13.734283405,0.0153068750000003,2.126541505,-1.082963695,-0.931720355,0.125168915,-1.912742875,13.62845664,11.91385479,-0.353131435000002,1.537301235,12.727203855,5.443511475,3.047833725,14.138817785,10.6322523855,7.816953075,1.858792405,-0.347521114999999,4.987699595,-0.559456425,13.013110955,3.065195825,13.028767495
"lmpp_053",1.84858794,14.8791936,10.846834425,0.80305109,2.09192991,1.60393466,4.36694027,3.1300618,14.718250205,0.706660210000003,12.847368825,13.535930875,13.217904125,14.62068405,4.69762012,2.84298115,14.03689202,2.59219333,14.638774655,-0.0982335499999998,13.734283405,0.145671720000003,4.61934627,2.86064885,-0.244971019999998,10.958766455,0.295221650000002,13.62845664,11.91385479,0.914736950000002,1.88300449,2.81027812,8.09570298,4.02528481,14.138817785,10.6322523855,9.0724819,14.708900125,1.31359527,6.34024882,1.42867991,13.013110955,3.6561238,13.028767495
"lmpp_054",2.813794675,1.368240125,1.709682175,1.367241675,1.582371975,1.591338005,3.237911355,14.33854771,1.732894325,2.245647585,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,13.99600288,2.097880455,1.431346975,13.734283405,0.110416835000002,14.15837979,1.682551055,0.949668355,10.958766455,-0.372087864999997,13.62845664,2.326902185,0.286479125,3.105108505,12.727203855,8.408311335,14.969034275,14.138817785,10.6322523855,6.693635915,14.708900125,1.131114085,14.690264245,0.651675415,13.013110955,13.93908965,13.028767495
"lmpp_055",0.149340980000002,1.88788964,10.846834425,-0.0119118900000004,1.04702199,2.0164858,2.79530899,14.33854771,2.50594733,0.100198000000002,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,1.65672164,14.03689202,13.99600288,14.638774655,0.372578910000001,13.734283405,-0.53975591,1.67823945,-0.979927289999999,-0.66266061,10.958766455,-0.16914186,13.62845664,11.91385479,0.51755459,3.05080249,2.41972322,6.25424424,2.41443439,14.138817785,10.6322523855,5.14074455,14.708900125,1.46391139,14.690264245,3.06897659,13.013110955,2.17105351,13.028767495
"lmpp_057",0.383891780000003,1.75612728,10.846834425,0.432243790000001,0.43924823,-0.585200729999997,0.190516110000001,14.33854771,-0.39427654,-1.73889066,12.847368825,13.535930875,13.217904125,0.712286550000002,12.377589445,12.92443505,14.03689202,1.83714507,14.638774655,-1.30662419,13.734283405,-2.48097563,-0.0594252199999978,-0.565613489999997,-0.920860999999999,-0.640867919999998,-3.20964186,13.62845664,-0.775002899999997,-1.47438488,-1.70846877,12.727203855,15.288339,14.969034275,14.138817785,10.6322523855,4.78903013,14.708900125,-2.04454325,14.690264245,-1.90556778,13.013110955,13.93908965,13.028767495
"lmpp_058",1.55436126,3.07916888,10.846834425,1.29509114,1.94524206,0.52532759,14.250761225,14.33854771,2.28968967,0.0632351900000003,12.847368825,5.08486749,13.217904125,2.54641415,12.377589445,0.943298250000002,14.03689202,2.28547753,14.638774655,3.23144161,13.734283405,0.0370940299999987,2.55661043,-0.731019839999998,1.59096247,10.958766455,-0.270752120000001,13.62845664,11.91385479,0.61937988,2.02684255,12.727203855,15.288339,14.969034275,14.138817785,10.6322523855,8.41554627,7.48035681,-0.0774214300000011,14.690264245,0.817101279999999,13.013110955,4.32619129,13.028767495
"lmpp_059",1.418891395,2.344274735,10.846834425,1.022828985,3.617093445,0.00209494499999963,1.870151715,1.834429745,1.909975925,-0.306269504999999,12.847368825,5.825172875,13.217904125,2.481195245,12.377589445,2.076043485,14.03689202,3.646947785,14.638774655,0.420490315000002,13.734283405,-0.474897785,2.098427015,1.522800285,0.170260085000002,2.591558535,-0.731138404999999,13.62845664,11.91385479,0.844341695000001,1.017253855,1.538195065,8.653621925,3.341067425,14.138817785,10.6322523855,6.052730325,4.884135345,0.839103475000002,14.690264245,1.488526015,13.013110955,2.477250625,13.028767495
"lmpp_061",0.231701135000002,2.279613815,10.846834425,0.233686395000003,1.502206325,-0.192164184999999,7.557189345,14.33854771,0.706770315,-0.683141384999999,12.847368825,13.535930875,13.217904125,0.106653595000001,3.488165135,2.300666305,14.03689202,13.99600288,14.638774655,-0.452710884999998,13.734283405,-0.982093474999999,1.937800795,-0.417825214999997,-0.471067604999998,10.958766455,-1.497746065,13.62845664,2.238040205,0.183257035,-0.223812544999998,12.727203855,7.117739765,1.786390075,14.138817785,10.6322523855,6.397167095,14.708900125,2.780546385,14.690264245,-0.162945024999999,13.013110955,3.171829115,13.028767495
"lmpp_062",-0.0367922850000006,0.339797344999997,10.846834425,1.865097265,2.176555715,2.739920225,6.265107695,14.33854771,0.126790414999999,-0.910207205000003,12.847368825,13.535930875,0.824983374999999,-0.296555765000001,12.377589445,1.065273595,14.03689202,1.527942195,14.638774655,-0.241762645000001,13.734283405,-0.674559475000002,1.628747125,-1.335935685,-0.941770915000003,10.958766455,-1.063196655,13.62845664,11.91385479,-0.231154375000003,-0.183754365000002,12.727203855,5.868899715,14.969034275,14.138817785,10.6322523855,5.517555095,1.517171255,-0.466784185000002,14.690264245,0.138298384999999,13.013110955,1.320085755,13.028767495
"lmpp_063",-0.994714665,1.288658715,1.744260765,-0.631041204999999,0.558437975,0.634310535000001,14.250761225,1.408407365,-0.0418763949999992,-1.562570625,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,1.086346705,14.03689202,3.441100465,14.638774655,0.336409284999998,13.734283405,-1.405273455,14.15837979,-1.223301775,-0.279384844999999,10.958766455,-1.453274615,13.62845664,1.624647345,-0.180479205000001,0.940824485,12.727203855,15.288339,14.969034275,14.138817785,10.6322523855,5.015475335,1.547239405,-1.132640075,6.502203085,-0.565054374999999,13.013110955,4.234610155,13.028767495
"lmpp_064",1.748106695,14.8791936,2.996335155,2.917790935,2.974547485,0.488676484999999,3.972891925,6.241767675,0.911965185,-0.0480676349999989,12.847368825,13.535930875,13.217904125,2.659785685,12.377589445,12.92443505,14.03689202,3.676670405,14.638774655,0.986274625,13.734283405,1.300874195,1.833174955,-0.310167755000002,-0.278272025,10.958766455,-0.489840595,13.62845664,11.91385479,0.924472864999998,3.028329295,2.779742155,9.016831625,4.606635635,14.138817785,10.6322523855,6.644136155,0.0437057349999996,0.499492215,4.748492715,1.433534145,13.013110955,2.642164435,13.028767495
"lmpp_065",1.03423784,1.47267111,10.846834425,0.813363840000001,13.74808015,1.22376991,4.10928128,2.46145042,1.28031878,-1.76382014,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,7.1632258,14.03689202,2.06968454,14.638774655,-0.64769399,13.734283405,-0.623619479999999,3.42400889,0.832463910000001,-0.70231266,10.958766455,-1.38053826,13.62845664,11.91385479,0.495549539999999,1.46680001,0.897859390000001,15.288339,14.969034275,2.18062791,10.6322523855,6.47080069,14.708900125,0.0608831800000011,5.76039585,-0.451671349999998,13.013110955,13.93908965,13.028767495
"lmpp_067",0.780689315,14.8791936,10.846834425,0.702188475,2.983168055,1.717775645,4.415189905,14.33854771,2.195115665,0.495420875000001,12.847368825,13.535930875,13.217904125,3.619433435,1.984658595,2.287374825,14.03689202,3.113276795,14.638774655,-0.547059225000002,13.734283405,0.669147164999998,1.663755685,-0.733027985000001,0.914065154999999,10.958766455,-1.123142335,13.62845664,11.91385479,0.792652534999998,1.181531925,12.727203855,7.769280825,14.969034275,14.138817785,10.6322523855,6.854782725,2.552390645,0.283437525,14.690264245,0.414046294999999,13.013110955,1.715328525,13.028767495
"lmpp_068",-0.227489060000003,1.68457138,2.20013364,2.20286958,8.4525198,0.0283885399999981,2.60414155,1.7649018,2.71630075,-0.510902530000003,12.847368825,13.535930875,13.217904125,1.20466456,12.377589445,2.00602182,14.03689202,1.54266122,14.638774655,0.752020989999998,13.734283405,-0.30662045,14.15837979,1.07909404,0.337437749999999,2.58930695,-1.31631156,13.62845664,11.91385479,2.3479248,1.56292444,2.5267577,5.9223138,14.969034275,1.45174622,10.6322523855,7.2998057,2.44914225,0.759169249999999,6.56691514,1.567191,13.013110955,1.55322906,13.028767495
"lmpp_069",0.302074780000002,3.08435949,2.71070587,10.169183,2.07176745,1.50442481,4.61131506,3.15309189,3.35886182,-0.349249739999999,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,12.92443505,2.50690792,2.50176632,14.638774655,1.02278502,13.734283405,0.72288193,14.15837979,0.551042600000002,0.783581439999999,10.958766455,0.37376123,13.62845664,11.91385479,1.75223221,1.35031332,12.727203855,8.77753177,14.969034275,14.138817785,10.6322523855,8.35211801,14.708900125,2.38658732,14.690264245,1.02741652,13.013110955,3.40714692,13.028767495
"lmpp_070",-0.642382955000002,2.033539085,7.346834425,2.267669955,-0.592958035000002,1.046412105,14.250761225,2.167231485,-0.271875165000001,-2.244438985,12.847368825,13.535930875,13.217904125,14.62068405,-0.264434205000001,12.92443505,14.03689202,1.835383135,2.162130235,-1.732601865,13.734283405,-0.593718935000002,1.317015615,-0.256281145000003,-0.697056155000002,10.958766455,-0.617941865000002,13.62845664,11.91385479,-0.414445185000002,-0.080052105,12.727203855,6.616725935,14.969034275,14.138817785,10.6322523855,6.250327135,8.542376805,0.410330575,14.690264245,-0.950608115000001,13.013110955,3.470021525,13.028767495
"lmpp_071",1.235977745,3.736181495,10.846834425,1.160767555,2.572675655,0.571807334999999,14.250761225,6.002086295,3.640352745,-1.121039395,12.847368825,4.438477685,13.217904125,2.344365075,3.769866265,12.92443505,14.03689202,0.086312705000001,14.638774655,1.006814265,13.734283405,-0.785927234999999,14.15837979,-0.561107924999998,-0.472389405000001,10.958766455,-1.318777695,13.62845664,11.91385479,0.490120435000001,0.371542014999999,5.541303745,8.640869775,2.943726115,14.138817785,10.6322523855,5.762144495,14.708900125,-0.00684288500000108,14.690264245,-0.257025424999998,13.013110955,13.93908965,13.028767495
"lmpp_072",1.524966445,14.8791936,2.969485795,-0.656515774999999,13.74808015,-0.220795875,2.805909785,2.872744815,0.464990265000001,-0.937908564999999,12.847368825,13.535930875,13.217904125,2.511941535,12.377589445,0.970631165,14.03689202,1.183720765,14.638774655,0.0093719649999997,13.734283405,-0.133673155,2.970965515,0.348408455000001,0.0872251450000014,1.485521175,-1.331701235,13.62845664,11.91385479,1.283972225,0.815700775,1.323500005,7.156158575,14.969034275,14.138817785,2.813215305,5.519420765,2.146501575,0.0965488050000012,14.690264245,0.648169605,13.013110955,3.213460585,13.028767495
"lmpp_074",0.431351964999999,1.490410445,2.751605575,2.187513775,6.357648305,0.330960254999999,5.633089005,14.33854771,2.717836785,1.073059465,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,1.305429935,14.03689202,2.640427755,14.638774655,0.312335984999999,13.734283405,-0.504916785000001,1.450586315,-0.0492077450000004,1.140080255,1.370653345,1.237263985,13.62845664,11.91385479,0.853230125000001,2.779320885,12.727203855,6.485984565,14.969034275,14.138817785,10.6322523855,6.850176125,2.573792835,1.059300615,14.690264245,0.800465335,13.013110955,3.956704045,13.028767495
"lmpp_075",-1.642323475,14.8791936,10.846834425,0.208430495000002,13.74808015,14.920723655,2.065552235,0.608127175,-0.272063834999997,0.452742725,12.847368825,13.535930875,13.217904125,14.62068405,0.167240585000002,-0.0690771849999976,14.03689202,-0.761291974999999,14.638774655,-1.358919225,13.734283405,-1.568247915,-0.319316635,-1.998382315,-1.275210615,1.067180275,-2.680854665,13.62845664,11.91385479,-1.365970365,-0.984636584999997,12.727203855,4.025843675,0.632204025,14.138817785,10.6322523855,6.374221745,14.708900125,-0.799862984999997,14.690264245,0.122267375000003,13.013110955,-0.448335044999997,13.028767495
"lmpp_076",1.61683106,2.4144853,0.263605599999998,10.169183,0.92239446,0.47645803,2.53629591,8.68277419,1.97383043,-1.5641905,12.847368825,4.66787513,13.217904125,2.5332577,12.377589445,1.65499962,14.03689202,3.76176046,2.39841282,-0.361131369999999,13.734283405,-0.1545469,1.10763762,-0.00598434000000125,-0.44997716,10.958766455,-1.08854298,13.62845664,1.93618052,0.812398760000001,1.05159765,2.51049227,8.52351631,14.969034275,14.138817785,10.6322523855,6.46532267,14.708900125,0.0586471899999985,14.690264245,2.04133547,13.013110955,2.34897641,13.028767495
"lmpp_077",-0.335876185,1.216965485,10.846834425,0.366587995,1.076134735,0.798048734999998,14.250761225,2.161573235,-0.116609735000001,0.684731454999998,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,2.652483165,14.03689202,1.565193915,14.638774655,-1.314446885,13.734283405,-1.255557845,2.265454665,-1.144945825,-0.0313189449999989,10.958766455,-1.322371035,13.62845664,11.91385479,0.889085474999998,0.461819795,12.727203855,8.054211295,2.582122265,14.138817785,10.6322523855,7.108714465,1.487916065,0.292260695,14.690264245,-0.519711645000001,13.013110955,1.993587445,13.028767495
"lmpp_078",0.0454275700000011,14.8791936,10.846834425,1.06150119,3.9431941,-1.41774099,2.41414622,14.33854771,14.718250205,-0.0998805699999998,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,12.92443505,14.03689202,2.83108471,14.638774655,-0.429518209999998,13.734283405,1.53443272,1.42880885,-0.0265636799999989,0.0290748100000009,1.58881575,-0.512921089999999,13.62845664,0.198590580000001,0.558969250000001,1.62481001,8.82662496,7.91543764,14.969034275,14.138817785,10.6322523855,6.92717522,14.708900125,1.45042408,14.690264245,0.584500070000001,13.013110955,3.14781501,13.028767495
"lmpp_079",-0.989170245,0.060162775000002,10.846834425,-0.304152044999999,1.037639235,0.689350985000001,3.872926005,0.954020145000001,-0.843005704999999,-1.384329895,12.847368825,13.535930875,0.787586794999999,0.680057354999999,-0.427450284999999,-0.655893074999998,14.03689202,3.211031315,14.638774655,-0.372537964999999,13.734283405,-1.541128455,1.631266585,-1.201121905,-0.632471244999998,10.958766455,-1.218587615,2.550325295,11.91385479,0.369782725,0.949700114999999,1.818095525,6.820543105,3.032255665,14.138817785,10.6322523855,8.041278745,1.262978205,-1.381199535,5.423325965,-0.770210755000001,13.013110955,13.93908965,13.028767495
"lmpp_081",-0.116223690000002,14.8791936,10.846834425,10.169183,0.713949059999997,0.369913339999997,14.250761225,14.33854771,-0.402128840000003,-2.27080974,12.847368825,3.919733,13.217904125,14.62068405,12.377589445,0.276801299999999,14.03689202,0.282300449999997,14.638774655,-0.697440450000002,13.734283405,0.148802839999998,0.0730522499999964,-1.7523156,-1.50211689,10.958766455,-3.11851577,13.62845664,-0.845698320000004,0.916189629999998,-0.502334090000002,12.727203855,15.288339,1.50533675,1.28321462,10.6322523855,6.74557305,14.708900125,-0.236699340000001,14.690264245,0.727761399999999,13.013110955,2.25101981,13.028767495
"lmpp_083",-0.676038370000001,3.86982939,10.846834425,0.906018570000001,1.97377832,0.78988777,4.43704896,5.33622641,1.56019744,-0.16189116,12.847368825,13.535930875,13.217904125,14.62068405,12.377589445,1.66626778,14.03689202,1.67986624,14.638774655,0.94427374,13.734283405,0.465931910000002,2.07258913,0.903111340000002,-0.319095049999998,10.958766455,0.866093769999999,2.69963839,11.91385479,2.21961076,0.49332398,2.90945464,9.02327953,3.98036496,14.138817785,10.6322523855,7.91931932,2.65270513,0.55159497,7.00574541,0.46595567,13.013110955,3.82462209,13.028767495
"lmpp_084",-1.45523333,-0.65307297,10.846834425,-0.723284509999999,13.74808015,-0.339711940000001,1.53646669,5.26065632,0.28105124,-2.53105016,12.847368825,13.535930875,13.217904125,0.140677740000001,12.377589445,0.69644018,14.03689202,1.67211365,14.638774655,-1.31456493,13.734283405,-1.37880601,1.86492249,-1.74079286,0.750584619999998,10.958766455,-1.76391568,13.62845664,11.91385479,-0.0884971700000001,-1.03819261,-0.01863423,6.59579373,14.969034275,14.138817785,10.6322523855,7.66696037,14.708900125,-0.861242090000001,14.690264245,-0.329295690000002,13.013110955,13.93908965,13.028767495
"lmpp_085",-1.007237,0.0390053700000017,10.846834425,0.429271210000003,1.42343525,14.920723655,14.250761225,14.33854771,0.977093100000001,-2.85399991,12.847368825,13.535930875,13.217904125,-1.47670121,12.377589445,0.242747450000003,14.03689202,0.156557040000003,14.638774655,0.212413550000004,13.734283405,-1.50766815,2.20321669,-2.32338757,-2.33751351,10.958766455,-2.38916601,13.62845664,11.91385479,-1.69870489,-0.610619119999999,0.775918630000003,15.288339,1.69664425,14.138817785,0.757090060000003,5.2949818,14.708900125,-1.24135203,14.690264245,-0.595594869999996,13.013110955,1.70642221,13.028767495
